Datetime,open,high,low,close,volume
2026-01-28 14:30:00+00:00,635.4600219726562,636.4099731445312,634.52001953125,636.25,3325417
2026-01-28 14:45:00+00:00,636.27001953125,636.5900268554688,634.9299926757812,635.4600219726562,1776825
2026-01-28 15:00:00+00:00,635.4400024414062,635.75,634.510009765625,634.5700073242188,1437426
2026-01-28 15:15:00+00:00,634.5700073242188,635.4893188476562,634.3699951171875,634.6900024414062,5432639
2026-01-28 15:30:00+00:00,634.6799926757812,635.0599975585938,633.760009765625,633.8200073242188,1346832
2026-01-28 15:45:00+00:00,633.8150024414062,633.97998046875,633.22998046875,633.2999877929688,923267
2026-01-28 16:00:00+00:00,633.2899780273438,634.1749877929688,633.2899780273438,633.8099975585938,1166869
2026-01-28 16:15:00+00:00,633.8099975585938,633.8992919921875,632.9849853515625,633.7899780273438,766040
2026-01-28 16:30:00+00:00,633.7868041992188,633.7868041992188,632.2999877929688,632.3250122070312,8571755
2026-01-28 16:45:00+00:00,632.3300170898438,632.6500244140625,631.8099975585938,632.2000122070312,774115
2026-01-28 17:00:00+00:00,632.2000122070312,633.1400146484375,632.1300048828125,633.0377807617188,756573
2026-01-28 17:15:00+00:00,633.030029296875,633.3300170898438,632.1799926757812,632.4199829101562,658177
2026-01-28 17:30:00+00:00,632.4400024414062,632.7100219726562,632.0399780273438,632.5499877929688,558917
2026-01-28 17:45:00+00:00,632.52001953125,633.3499755859375,632.2700805664062,632.780029296875,496888
2026-01-28 18:00:00+00:00,632.780029296875,633.2349853515625,632.3300170898438,633.22998046875,463784
2026-01-28 18:15:00+00:00,633.22998046875,633.5150146484375,633.0712890625,633.25,395692
2026-01-28 18:30:00+00:00,633.27001953125,633.4100952148438,632.9099731445312,633.1599731445312,484684
2026-01-28 18:45:00+00:00,633.1500244140625,633.72998046875,632.969970703125,633.510009765625,537097
2026-01-28 19:00:00+00:00,633.4600219726562,634.0900268554688,632.1799926757812,632.8499755859375,767182
2026-01-28 19:15:00+00:00,632.8200073242188,633.5112915039062,632.260009765625,632.3499755859375,958644
2026-01-28 19:30:00+00:00,632.3499755859375,633.7000122070312,632.0999755859375,632.9400024414062,2357239
2026-01-28 19:45:00+00:00,632.9500122070312,634.4400024414062,632.8699951171875,633.2520141601562,853314
2026-01-28 20:00:00+00:00,633.27001953125,634.489990234375,633.0900268554688,634.155029296875,1040457
2026-01-28 20:15:00+00:00,634.1300048828125,634.4500122070312,633.5399780273438,633.5899047851562,15456262
2026-01-28 20:30:00+00:00,633.5900268554688,633.7750244140625,633.0050048828125,633.159912109375,873574
2026-01-28 20:45:00+00:00,633.1500244140625,633.9199829101562,632.5900268554688,633.010009765625,2115972
2026-01-29 14:30:00+00:00,632.5800170898438,633.6699829101562,628.219970703125,628.2949829101562,4311081
2026-01-29 14:45:00+00:00,628.2999877929688,629.6699829101562,626.0599975585938,626.1799926757812,2290722
2026-01-29 15:00:00+00:00,626.2100219726562,626.27001953125,622.7000122070312,622.72998046875,3065794
2026-01-29 15:15:00+00:00,622.77001953125,625.1649780273438,622.7332153320312,623.1099853515625,2300389
2026-01-29 15:30:00+00:00,623.1199951171875,623.52001953125,620.0499877929688,620.3800048828125,2357793
2026-01-29 15:45:00+00:00,620.385009765625,620.8599853515625,618.27001953125,619.260009765625,2803789
2026-01-29 16:00:00+00:00,619.280029296875,621.4600219726562,618.3400268554688,621.3499755859375,2800191
2026-01-29 16:15:00+00:00,621.3599853515625,622.5900268554688,621.1199951171875,621.8900146484375,2348606
2026-01-29 16:30:00+00:00,621.8800048828125,623.030029296875,621.469970703125,622.489990234375,2197935
2026-01-29 16:45:00+00:00,622.489990234375,623.219970703125,621.8900146484375,622.52001953125,1916395
2026-01-29 17:00:00+00:00,622.5,624.9000244140625,622.469970703125,624.655029296875,17195116
2026-01-29 17:15:00+00:00,624.6699829101562,625.9299926757812,624.469970703125,625.6199951171875,1209644
2026-01-29 17:30:00+00:00,625.5900268554688,626.5700073242188,625.010009765625,625.5576782226562,1172914
2026-01-29 17:45:00+00:00,625.5700073242188,625.5800170898438,623.4600219726562,623.719970703125,37852362
2026-01-29 18:00:00+00:00,623.719970703125,626.1400146484375,623.6799926757812,625.9600219726562,20238173
2026-01-29 18:15:00+00:00,625.9600219726562,626.030029296875,625.02001953125,625.7999877929688,598633
2026-01-29 18:30:00+00:00,625.7999877929688,626.8499755859375,625.1699829101562,626.3099975585938,1237958
2026-01-29 18:45:00+00:00,626.3200073242188,626.5814819335938,625.5499877929688,625.5700073242188,1184530
2026-01-29 19:00:00+00:00,625.5700073242188,626.6799926757812,625.1799926757812,626.5,779878
2026-01-29 19:15:00+00:00,626.5,627.0700073242188,626.3300170898438,626.5800170898438,530516
2026-01-29 19:30:00+00:00,626.5700073242188,626.77001953125,625.760009765625,626.0599975585938,997443
2026-01-29 19:45:00+00:00,626.0549926757812,626.390625,625.489990234375,625.8400268554688,959469
2026-01-29 20:00:00+00:00,625.8599853515625,626.6199951171875,625.6699829101562,626.3200073242188,758862
2026-01-29 20:15:00+00:00,626.2999877929688,626.5900268554688,625.9099731445312,625.9550170898438,598979
2026-01-29 20:30:00+00:00,625.9500122070312,627.7100219726562,625.789306640625,627.5999755859375,1159387
2026-01-29 20:45:00+00:00,627.5850219726562,629.97998046875,627.3599853515625,629.3699951171875,3526918
2026-01-30 14:30:00+00:00,625.719970703125,628.2559814453125,625.2100219726562,626.6400146484375,3468783
2026-01-30 14:45:00+00:00,626.6300048828125,628.010009765625,625.030029296875,625.5499877929688,1923649
2026-01-30 15:00:00+00:00,625.530029296875,627.8900146484375,625.1199951171875,627.1798706054688,1962355
2026-01-30 15:15:00+00:00,627.1699829101562,627.739990234375,624.6500244140625,624.7598876953125,1495484
2026-01-30 15:30:00+00:00,624.72998046875,625.0999755859375,624.1900024414062,625.02001953125,863780
2026-02-02 19:00:00+00:00,628.1599731445312,628.4000244140625,628.0599975585938,628.0800170898438,9286899
2026-02-02 19:15:00+00:00,628.0800170898438,628.27001953125,627.780517578125,627.8499755859375,397330
2026-02-02 19:30:00+00:00,627.8350219726562,627.85498046875,627.1900024414062,627.469970703125,550155
2026-02-02 19:45:00+00:00,627.4699096679688,627.6099853515625,625.9199829101562,626.0399780273438,15394582
2026-02-02 20:00:00+00:00,626.030029296875,627.3300170898438,625.4224853515625,626.5999755859375,589211
2026-02-02 20:15:00+00:00,626.6199951171875,627.2899780273438,626.3699951171875,626.4749755859375,752026
2026-02-02 20:30:00+00:00,626.4500122070312,626.5599975585938,625.9349975585938,626.080078125,1097744
2026-02-02 20:45:00+00:00,626.0700073242188,626.4600219726562,625.6602783203125,626.219970703125,2881256
2026-02-03 14:30:00+00:00,628.2349853515625,629.97998046875,623.1900024414062,623.889892578125,3900796
2026-02-03 14:45:00+00:00,623.8699951171875,625.2999877929688,620.7481079101562,620.9600219726562,2790837
2026-02-03 15:00:00+00:00,620.97998046875,621.2999877929688,618.510009765625,619.0800170898438,3368487
2026-02-03 15:15:00+00:00,619.030029296875,620.3099975585938,617.0800170898438,618.9199829101562,2722681
2026-02-03 15:30:00+00:00,618.9000244140625,619.2999877929688,617.3499755859375,618.3599853515625,10705062
2026-02-03 15:45:00+00:00,618.3499755859375,620.9500122070312,617.739990234375,620.5999755859375,1329246
2026-02-03 16:00:00+00:00,620.6300048828125,620.6500244140625,618.614990234375,619.0399780273438,1451985
2026-02-03 16:15:00+00:00,619.0399780273438,619.5599975585938,617.6199951171875,617.6799926757812,1257395
2026-02-03 16:30:00+00:00,617.7000122070312,618.5999755859375,617.25,617.9299926757812,1302189
2026-02-03 16:45:00+00:00,617.8599853515625,618.4099731445312,617.02001953125,617.5599975585938,1303618
2026-02-03 17:00:00+00:00,617.5700073242188,617.8200073242188,615.3699951171875,615.8200073242188,1884433
2026-02-03 17:15:00+00:00,615.8099975585938,616.9500122070312,615.5399780273438,615.719970703125,1425578
2026-02-03 17:30:00+00:00,615.6799926757812,615.8699951171875,614.010009765625,614.3200073242188,1615228
2026-02-03 17:45:00+00:00,614.2999877929688,616.0,614.219970703125,615.0499877929688,1215336
2026-02-03 18:00:00+00:00,614.989990234375,615.9099731445312,613.5700073242188,613.72998046875,1715894
2026-02-03 18:15:00+00:00,613.719970703125,614.5499877929688,613.260009765625,613.7100219726562,1122320
2026-02-03 18:30:00+00:00,613.6699829101562,613.6799926757812,612.52001953125,612.69677734375,1131141
2026-02-03 18:45:00+00:00,612.6799926757812,612.8200073242188,611.6099853515625,611.6099853515625,1391561
2026-02-03 19:00:00+00:00,611.5999755859375,613.5499877929688,610.9600219726562,613.47998046875,1968898
2026-02-03 19:15:00+00:00,613.489990234375,614.3599853515625,612.4000244140625,612.8400268554688,2046283
2026-02-03 19:30:00+00:00,612.7899780273438,613.510009765625,612.030029296875,612.197998046875,1164728
2026-02-03 19:45:00+00:00,612.2100219726562,613.64501953125,611.3499755859375,613.3499755859375,1235913
2026-02-03 20:00:00+00:00,613.3300170898438,613.5999755859375,612.2100219726562,613.1699829101562,1231095
2026-02-03 20:15:00+00:00,613.1500244140625,613.9899291992188,612.5499877929688,613.6849975585938,1393536
2026-02-03 20:30:00+00:00,613.6900024414062,615.8900146484375,613.6599731445312,615.1500244140625,1544262
2026-02-03 20:45:00+00:00,615.1699829101562,616.77001953125,615.0,616.4500122070312,4364190
2026-02-04 14:30:00+00:00,614.7999877929688,615.0999755859375,611.2899780273438,613.780029296875,3687122
2026-02-04 14:45:00+00:00,613.739990234375,614.7000122070312,610.2100830078125,610.4400024414062,2010585
2026-02-04 15:00:00+00:00,610.3300170898438,612.0,608.2899780273438,611.010009765625,3537359
2026-02-04 15:15:00+00:00,611.010009765625,613.1300048828125,610.0700073242188,611.719970703125,2303690
2026-02-04 15:30:00+00:00,611.72998046875,612.260009765625,608.6099853515625,610.719970703125,2426472
2026-02-04 15:45:00+00:00,610.8350219726562,611.0599975585938,608.909912109375,609.3900146484375,1113959
2026-02-04 16:00:00+00:00,609.4000244140625,609.8499755859375,606.9749755859375,608.419921875,2126851
2026-02-04 16:15:00+00:00,608.4149780273438,609.0599975585938,606.7249755859375,608.8599853515625,1573791
2026-02-04 16:30:00+00:00,608.9099731445312,609.010009765625,605.10400390625,605.1950073242188,1316950
2026-02-04 16:45:00+00:00,605.1799926757812,606.760009765625,603.969970703125,606.5900268554688,1927288
2026-02-04 17:00:00+00:00,606.5499877929688,607.0900268554688,605.3200073242188,606.4401245117188,1388915
2026-02-04 17:15:00+00:00,606.4400024414062,606.719970703125,602.6799926757812,603.0,1371530
2026-02-04 17:30:00+00:00,603.0,604.4000244140625,600.8400268554688,602.0800170898438,1654329
2026-02-04 17:45:00+00:00,602.0900268554688,602.8900146484375,600.469970703125,602.6900024414062,1550813
2026-02-04 18:00:00+00:00,602.6799926757812,603.2899780273438,601.3499755859375,602.0999755859375,1371044
2026-02-04 18:15:00+00:00,602.1099853515625,604.530029296875,601.5,604.3400268554688,1056699
2026-02-04 18:30:00+00:00,604.3400268554688,604.3599853515625,602.1799926757812,603.030029296875,985585
2026-02-04 18:45:00+00:00,603.010009765625,604.719970703125,601.7100219726562,603.8699951171875,1014373
2026-02-04 19:00:00+00:00,603.8800048828125,604.2999877929688,602.4400024414062,603.4299926757812,24448695
2026-02-04 19:15:00+00:00,603.4099731445312,604.9199829101562,603.0700073242188,604.8400268554688,865324
2026-02-04 19:30:00+00:00,604.8200073242188,606.8099975585938,604.75,606.3400268554688,1526568
2026-02-04 19:45:00+00:00,606.3499755859375,608.5499877929688,606.02001953125,608.3150024414062,1780068
2026-02-04 20:00:00+00:00,608.3099975585938,608.6300048828125,606.22998046875,606.8900146484375,1399714
2026-02-04 20:15:00+00:00,606.9000244140625,607.9099731445312,606.4299926757812,607.2000122070312,911185
2026-02-04 20:30:00+00:00,607.1799926757812,608.1300048828125,606.7100219726562,607.344970703125,1171384
2026-02-04 20:45:00+00:00,607.3400268554688,608.02001953125,605.2100219726562,605.6199951171875,3118086
2026-02-05 14:30:00+00:00,600.2100219726562,604.2150268554688,597.3499755859375,603.6900024414062,6426650
2026-02-05 14:45:00+00:00,603.6599731445312,604.8099975585938,599.9500122070312,600.22998046875,2630741
2026-02-05 15:00:00+00:00,600.219970703125,601.0,595.0800170898438,595.1199951171875,3210527
2026-02-05 15:15:00+00:00,595.1199951171875,597.6199951171875,594.9199829101562,595.5900268554688,2813204
2026-02-05 15:30:00+00:00,595.5800170898438,598.5399780273438,594.989990234375,598.02001953125,2453634
2026-02-05 15:45:00+00:00,597.9199829101562,598.3400268554688,595.385009765625,596.9500122070312,2695966
2026-02-05 16:00:00+00:00,596.9600219726562,597.3699951171875,594.77001953125,594.97998046875,2017586
2026-02-05 16:15:00+00:00,594.9600219726562,600.5499877929688,594.9099731445312,600.4500122070312,2691505
2026-02-05 16:30:00+00:00,600.4600219726562,601.530029296875,600.02001953125,600.5399780273438,2206494
2026-02-05 16:45:00+00:00,600.52001953125,602.3099975585938,599.27001953125,601.6727294921875,1319595
2026-02-05 17:00:00+00:00,601.6500244140625,601.77001953125,599.4000854492188,600.2849731445312,875996
2026-02-05 17:15:00+00:00,600.2899780273438,602.5,599.0709838867188,601.8599853515625,1109067
2026-02-05 17:30:00+00:00,601.8800048828125,602.7999877929688,600.8458862304688,602.1500244140625,973294
2026-02-05 17:45:00+00:00,602.1599731445312,603.0499877929688,600.1699829101562,600.5499877929688,1094782
2026-02-05 18:00:00+00:00,600.489990234375,601.75,599.6400146484375,600.280029296875,1752899
2026-02-05 18:15:00+00:00,600.2639770507812,600.5900268554688,598.77001953125,599.3099975585938,947864
2026-02-05 18:30:00+00:00,599.27001953125,600.260009765625,598.3499755859375,598.8400268554688,24404051
2026-02-05 18:45:00+00:00,598.8200073242188,599.1300048828125,597.5900268554688,598.52001953125,615506
2026-02-05 19:00:00+00:00,598.5,601.3300170898438,598.1599731445312,600.969970703125,25080897
2026-02-05 19:15:00+00:00,600.97998046875,601.8599853515625,599.9500122070312,600.0700073242188,26562431
2026-02-05 19:30:00+00:00,600.0700073242188,600.0700073242188,598.0900268554688,598.4500122070312,710126
2026-02-05 19:45:00+00:00,598.4500122070312,598.9099731445312,597.8499755859375,598.739990234375,1110146
2026-02-05 20:00:00+00:00,598.7999877929688,601.10498046875,598.3499755859375,599.635009765625,1651005
2026-02-05 20:15:00+00:00,599.6500244140625,599.72998046875,596.8400268554688,597.0,2083946
2026-02-05 20:30:00+00:00,596.97998046875,597.8900146484375,596.1799926757812,596.4400024414062,1944350
2026-02-05 20:45:00+00:00,596.4400024414062,597.6300048828125,595.2899780273438,597.0800170898438,3199273
2026-02-06 14:30:00+00:00,600.2000122070312,604.22998046875,598.77001953125,602.4000244140625,5259372
2026-02-06 14:45:00+00:00,604.22998046875,605.6099853515625,602.3499755859375,602.47998046875,3572690
2026-02-06 15:00:00+00:00,602.4600219726562,602.8200073242188,600.1400146484375,600.4400024414062,2910758
2026-02-06 15:15:00+00:00,600.4299926757812,603.9500122070312,599.77001953125,603.6400146484375,2754027
2026-02-06 15:30:00+00:00,603.6500244140625,604.6900024414062,602.5800170898438,604.0800170898438,1855013
2026-02-06 15:45:00+00:00,602.8425903320312,603.5900268554688,602.77001953125,603.4650268554688,2057060
2026-02-06 16:00:00+00:00,603.4600219726562,606.0130004882812,603.0999755859375,606.010009765625,1686503
2026-02-06 16:15:00+00:00,605.7349853515625,606.8499755859375,605.4600219726562,606.1300048828125,1738488
2026-02-06 16:30:00+00:00,606.1199951171875,607.22998046875,606.0599975585938,606.590087890625,1641354
2026-02-06 16:45:00+00:00,606.6099853515625,606.9650268554688,605.4600219726562,606.010009765625,1198403
2026-02-06 17:00:00+00:00,606.010009765625,607.3499755859375,605.6699829101562,607.02001953125,1505594
2026-02-06 17:15:00+00:00,607.010009765625,607.7886962890625,606.6298828125,607.6799926757812,32820446
2026-02-06 17:30:00+00:00,607.6900024414062,608.3599853515625,606.9099731445312,607.72998046875,908412
2026-02-06 17:45:00+00:00,607.739990234375,608.6199951171875,607.719970703125,608.2349853515625,1264229
2026-02-06 18:00:00+00:00,608.25,608.989990234375,608.239990234375,608.52001953125,799823
2026-02-06 18:15:00+00:00,608.3350219726562,608.8699951171875,607.8200073242188,608.1849975585938,1384538
2026-02-06 18:30:00+00:00,608.1799926757812,608.5999145507812,607.97998046875,608.3300170898438,907390
2026-02-06 18:45:00+00:00,608.3300170898438,608.6699829101562,608.010009765625,608.0700073242188,831566
2026-02-06 19:00:00+00:00,608.0599975585938,608.47998046875,607.8330078125,607.8400268554688,714499
2026-02-06 19:15:00+00:00,607.8400268554688,608.619873046875,607.6099853515625,608.5700073242188,20424583
2026-02-06 19:30:00+00:00,608.5599975585938,608.6400146484375,607.8300170898438,607.875,613259
2026-02-06 19:45:00+00:00,607.8800048828125,608.5800170898438,607.6901245117188,607.7100219726562,797975
2026-02-06 20:00:00+00:00,607.7100219726562,608.5399780273438,607.3599853515625,608.3699951171875,1053860
2026-02-06 20:15:00+00:00,608.3699951171875,609.0900268554688,608.3499755859375,608.6900024414062,1300176
2026-02-06 20:30:00+00:00,608.6799926757812,609.6799926757812,608.4600219726562,609.6599731445312,1761271
2026-02-06 20:45:00+00:00,609.6699829101562,611.4099731445312,609.5499877929688,609.6300048828125,4852175
2026-02-09 14:30:00+00:00,607.5399780273438,609.8099975585938,605.0700073242188,609.75,4436793
2026-02-09 14:45:00+00:00,609.739990234375,610.7000122070312,608.3300170898438,608.8599853515625,2188375
2026-02-09 15:00:00+00:00,608.8099975585938,611.3800048828125,608.6300048828125,611.280029296875,1825521
2026-02-09 15:15:00+00:00,611.2891845703125,612.239990234375,610.135009765625,610.510009765625,1905660
2026-02-09 15:30:00+00:00,610.530029296875,612.75,610.489990234375,612.510009765625,1361547
2026-02-09 15:45:00+00:00,612.510009765625,614.0499877929688,612.3400268554688,613.6500244140625,1273556
2026-02-09 16:00:00+00:00,613.6400146484375,614.2100219726562,613.5001220703125,614.1312866210938,1130128
2026-02-09 16:15:00+00:00,614.1300048828125,614.75,613.7100219726562,614.7100219726562,910116
2026-02-09 16:30:00+00:00,614.7000122070312,614.9699096679688,614.3300170898438,614.9349975585938,834339
2026-02-09 16:45:00+00:00,614.9400024414062,615.8900146484375,614.9299926757812,615.5800170898438,959268
2026-02-09 17:00:00+00:00,615.5499877929688,616.1900024414062,615.3699951171875,616.0,852651
2026-02-09 17:15:00+00:00,615.989990234375,616.1599731445312,615.280029296875,615.3900146484375,772841
2026-02-09 17:30:00+00:00,615.405029296875,615.8099975585938,615.1400146484375,615.3049926757812,618743
2026-02-09 17:45:00+00:00,615.3099975585938,615.4600219726562,614.5999755859375,614.72998046875,678702
2026-02-09 18:00:00+00:00,614.719970703125,615.3599853515625,614.4600219726562,615.1500244140625,817366
2026-02-09 18:15:00+00:00,615.1599731445312,615.3400268554688,613.6799926757812,614.4000244140625,1425245
2026-02-09 18:30:00+00:00,614.4000244140625,615.47998046875,614.1199951171875,615.3350219726562,863546
2026-02-09 18:45:00+00:00,615.3300170898438,615.52001953125,614.9199829101562,615.0700073242188,732579
2026-02-09 19:00:00+00:00,615.0599975585938,615.739990234375,614.9400024414062,615.70947265625,1073561
2026-02-09 19:15:00+00:00,615.6900024414062,616.3599853515625,615.6300048828125,616.2550048828125,846538
2026-02-09 19:30:00+00:00,616.25,616.4600219726562,616.1099853515625,616.1799926757812,628195
2026-02-09 19:45:00+00:00,616.1699829101562,616.280029296875,615.75,615.7700805664062,445260
2026-02-09 20:00:00+00:00,615.780029296875,616.1099853515625,615.6400146484375,615.8350219726562,858267
2026-02-09 20:15:00+00:00,615.8099975585938,615.8350219726562,614.7100219726562,614.9299926757812,1164866
2026-02-09 20:30:00+00:00,614.9199829101562,615.280029296875,614.2100219726562,614.981201171875,1464322
2026-02-09 20:45:00+00:00,614.97998046875,615.619873046875,614.3200073242188,614.3200073242188,2690585
2026-02-10 14:30:00+00:00,615.3049926757812,616.1400146484375,612.6300048828125,613.6649780273438,4576513
2026-02-10 14:45:00+00:00,613.7000122070312,616.0700073242188,612.4000244140625,615.72998046875,2601028
2026-02-10 15:00:00+00:00,615.6900024414062,617.02001953125,614.8699951171875,615.6900024414062,2367921
2026-02-10 15:15:00+00:00,615.6599731445312,616.5499267578125,615.0,615.9299926757812,1852055
2026-02-10 15:30:00+00:00,615.9099731445312,616.7999877929688,615.47998046875,616.1849975585938,1159261
2026-02-10 15:45:00+00:00,616.2150268554688,616.5900268554688,614.6400146484375,615.27001953125,1354452
2026-02-10 16:00:00+00:00,615.2899780273438,615.8900146484375,614.7000122070312,615.3200073242188,1217450
2026-02-10 16:15:00+00:00,615.3099975585938,615.760009765625,614.239990234375,614.6900024414062,1315385
2026-02-10 16:30:00+00:00,614.6500244140625,614.9600219726562,614.0700073242188,614.1900024414062,1047001
2026-02-10 16:45:00+00:00,614.1799926757812,615.0700073242188,613.875,614.1400146484375,881553
2026-02-10 17:00:00+00:00,614.1199951171875,615.1099853515625,613.6099853515625,615.02001953125,876593
2026-02-10 17:15:00+00:00,615.030029296875,615.530029296875,614.8400268554688,615.0900268554688,856453
2026-02-10 17:30:00+00:00,615.0800170898438,615.469970703125,614.760009765625,615.3200073242188,611006
2026-02-10 17:45:00+00:00,615.3099975585938,615.8300170898438,615.3099975585938,615.489990234375,570174
2026-02-10 18:00:00+00:00,615.47998046875,615.510009765625,614.52001953125,614.5800170898438,10409080
2026-02-10 18:15:00+00:00,614.5800170898438,614.6500244140625,613.2100219726562,613.2899780273438,880966
2026-02-10 18:30:00+00:00,613.280029296875,613.6749877929688,612.7999877929688,613.4299926757812,1254037
2026-02-10 18:45:00+00:00,613.4400024414062,614.030029296875,612.9000244140625,613.7899780273438,865481
2026-02-10 19:00:00+00:00,613.7899780273438,614.030029296875,613.1300048828125,613.489990234375,825064
2026-02-10 19:15:00+00:00,613.489990234375,613.5999755859375,612.8900146484375,613.469970703125,510947
2026-02-10 19:30:00+00:00,613.489990234375,613.7899780273438,612.8699951171875,613.0399780273438,605823
2026-02-10 19:45:00+00:00,613.0499267578125,613.5899047851562,612.9099731445312,613.3599853515625,731526
2026-02-10 20:00:00+00:00,613.3400268554688,613.4000244140625,612.1400146484375,612.2999877929688,15327585
2026-02-10 20:15:00+00:00,612.2899780273438,612.8800048828125,612.1300048828125,612.364990234375,902376
2026-02-10 20:30:00+00:00,612.3499755859375,612.7100219726562,611.77001953125,612.22998046875,911902
2026-02-10 20:45:00+00:00,612.239990234375,612.6300048828125,611.010009765625,611.489990234375,3435528
