datetime,balance,equity
2026-02-19 13:30:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 13:45:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 14:00:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 14:15:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 14:30:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 14:45:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 15:00:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 15:15:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 15:30:00-05:00,9984.15001619194,9984.15001619194
2026-02-19 15:45:00-05:00,9984.15001619194,9984.15001619194
2026-02-20 09:30:00-05:00,9984.15001619194,9984.15001619194
2026-02-20 09:45:00-05:00,9984.15001619194,9984.15001619194
2026-02-20 10:00:00-05:00,9984.15001619194,9984.15001619194
2026-02-20 10:15:00-05:00,9945.15001619194,10022.112447468367
2026-02-20 10:30:00-05:00,9909.154044512252,9909.154044512252
2026-02-20 10:45:00-05:00,9909.154044512252,9909.154044512252
